ts_code,symbol,name,market,area,industry,ths_industry,ths_concepts,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,list_date,cr_end_date,current_ratio,fcf_end_date,fcf
000935.SZ,000935,四川双马,主板,四川,水泥,原材料(A股),融资融券|创投|职业教育|深股通|水泥概念|辅助生殖|CRO概念|减肥药|西部大开发,83.3119,3.1731,2484998.2839,2484998.2839,0.9409,2.5371,19990824,20260331,2.1187,20260331,-76306980.08
000936.SZ,000936,华西股份,主板,江苏,化纤,原材料(A股),融资融券|创投|参股券商|深股通|参股银行|国企改革,81.8817,1.2027,614006.9307,613919.9245,3.0562,4.9791,19990810,20260331,1.8681,20260331,-14460507.32
000937.SZ,000937,冀中能源,主板,河北,煤炭开采,能源(A股),中证500成份股|融资融券|煤化工概念|京津冀一体化|深股通|煤炭概念|国企改革|回购增持再贷款概念,31.4338,0.9975,1925783.0333,1871201.4342,0.4339,1.5417,19990909,20260331,0.8974,20260331,-534892650.44
000938.SZ,000938,紫光股份,主板,北京,IT设备,信息技术(A股),沪深300样本股|物联网|融资融券|智慧城市|网络安全|机器人概念|5G|阿里巴巴概念|车联网(车路协同)|深股通|人工智能|芯片概念|数字孪生|数字乡村|国产操作系统|数据中心|抖音概念(字节概念)|储能|WiFi6|数据安全|智慧政务|东数西算(算力)|国资云|AIGC概念|共封装光学(CPO)|6G概念|数据要素|液冷服务器|英伟达概念|算力租赁|AI智能体|DeepSeek概念|云计算|中国AI 50|AI应用,49.039,5.3233,8265630.8359,8265610.0279,7.3523,10.2118,19991104,20260331,1.0927,20260331,-3300592729.4399996
000948.SZ,000948,南天信息,主板,云南,软件服务,信息技术(A股),物联网|移动支付|融资融券|智慧城市|智能医疗|创投|互联网金融|网络安全|在线教育|医疗器械概念|水利|阿里巴巴概念|深股通|军工|乡村振兴|人工智能|军民融合|区块链|人脸识别|语音技术|腾讯概念|知识产权保护|百度概念|华为概念|信托概念|ETC|数字货币|数据中心|碳中和|鸿蒙概念|NFT概念|元宇宙|数据安全|智慧政务|数字经济|国资云|华为鲲鹏|机器视觉|信创|国企改革|多模态AI|军工信息化|财税数字化|西部大开发|AI智能体|DeepSeek概念|AI应用,146.2924,1.9775,535707.1755,534691.1258,1.4092,2.189,19991014,20260331,1.6198,20260331,-1594406840.8
000949.SZ,000949,新乡化纤,主板,河南,化纤,原材料(A股),新疆振兴|深股通|国企改革,62.4258,1.8154,1236047.3418,1235707.9126,4.2637,6.9305,19991021,20260331,1.7988,20260331,258431435.76999998
000950.SZ,000950,重药控股,主板,重庆,医药商业,日常消费品(A股),融资融券|智能医疗|创投|冷链物流|机器人概念|养老概念|医疗器械概念|三胎概念|央企国企改革|医药电商|深股通|股权转让(并购重组)|智能物流|啤酒概念|辅助生殖|医美概念|统一大市场|创新药|国企改革|减肥药|西部大开发|回购增持再贷款概念,26.9921,0.8916,1043823.5564,1043823.5564,1.8944,4.1919,19990916,20260331,1.1959,20260331,-3416008031.82
000951.SZ,000951,中国重汽,主板,山东,汽车整车,非日常生活消费品(A股),中证500成份股|融资融券|新能源汽车|冷链物流|深股通|无人驾驶|燃料电池|氢能源|绿色电力|减速器|国企改革|高股息精选,15.0528,1.5148,2507494.1699,2507494.1699,0.7015,1.4577,19991125,20260331,1.1651,20260331,-525687351.44
000952.SZ,000952,广济药业,主板,湖北,化学制药,医疗保健(A股),仿制药一致性评价|流感|肝炎概念|国企改革|合成生物|维生素,,3.8758,241684.9863,239763.8424,2.0468,2.746,19991112,20260331,0.6169,20260331,30077176.830000002
000953.SZ,000953,河化股份,主板,广西,化学制药,医疗保健(A股),股权转让(并购重组)|CRO概念|海峡两岸|化肥|维生素|西部大开发,378.7433,16.0101,247132.4816,247132.4816,2.6709,4.047,19991202,20260331,1.303,20260331,2910118.4800000004
000955.SZ,000955,欣龙控股,主板,海南,纺织,非日常生活消费品(A股),创投|民营医院|医疗器械概念|三胎概念|医药电商|军民融合|自由贸易港|海南自贸区,3276.4377,3.6306,235278.615,235242.7264,2.1161,2.8016,19991209,20260331,4.2141,20260331,19154935.47
000957.SZ,000957,中通客车,主板,山东,汽车整车,非日常生活消费品(A股),融资融券|新能源汽车|汽车电子|车联网(车路协同)|深股通|人工智能|无人驾驶|燃料电池|氢能源|人民币贬值受益|中俄贸易概念|国企改革|回购增持再贷款概念,17.9363,1.9985,645079.4824,645079.4824,3.1231,4.6645,20000113,20260331,1.2591,20260331,533419024.53
000958.SZ,000958,电投产融,主板,河北,新型电力,公用事业(A股),中证500成份股|融资融券|京津冀一体化|期货概念|核电|央企国企改革|风电|深股通|乡村振兴|雄安新区|信托概念|绿色电力|国企改革,31.9169,2.3187,10510742.8798,3256968.2046,0.5441,1.1114,19991223,20260331,0.9065,20260331,-1701041665.2199998
000959.SZ,000959,首钢股份,主板,北京,普钢,原材料(A股),中证500成份股|融资融券|创投|特钢概念|新能源汽车|特斯拉概念|京津冀一体化|机器人概念|深股通|雄安新区|国企改革|人形机器人|DeepSeek概念|2025年报预增,29.2865,0.58,2915867.7311,2801804.3839,0.9638,5.7075,19991216,20260331,0.564,20260331,-2715271951.9500003
000960.SZ,000960,锡业股份,主板,云南,小金属,原材料(A股),中证500成份股|融资融券|小金属概念|深股通|金属锌|金属铅|金属铜|国企改革|西部大开发|2026一季报预增,34.9309,3.3819,6868032.9676,6868032.9676,6.5876,11.7159,20000221,20260331,1.3339,20260331,-431726676.52
000962.SZ,000962,东方钽业,主板,宁夏,小金属,原材料(A股),3D打印|小金属概念|核电|央企国企改革|深股通|芯片概念|航空发动机|超级电容|国企改革|超导概念|可控核聚变|商业航天|西部大开发,135.7374,8.7551,3505500.2632,3334075.2001,6.8118,11.5726,20000120,20260331,4.5516,20260331,-286168487.03
000963.SZ,000963,华东医药,主板,浙江,化学制药,医疗保健(A股),沪深300样本股|融资融券|智能医疗|冷链物流|医疗器械概念|医药电商|证金持股|深股通|人工智能|细胞免疫治疗|医美概念|肝炎概念|宠物经济|创新药|减肥药|合成生物,14.9983,1.99,5120911.5962,5118798.2462,0.5823,1.3905,20000127,20260331,1.673,20260331,-1114191639.55
000965.SZ,000965,天保基建,主板,天津,区域地产,房地产(A股),融资融券|天津自贸区|京津冀一体化|养老概念|大飞机|参股券商|物业管理|国企改革,193.5477,0.6748,371793.3498,371793.3498,1.3066,2.6913,20000406,20260331,3.2601,20260331,-320572592.52000004
000966.SZ,000966,长源电力,主板,湖北,火力发电,公用事业(A股),融资融券|创投|央企国企改革|风电|深股通|碳中和|储能|抽水蓄能|绿色电力|碳交易|超超临界发电|虚拟电厂|生物质能发电|光热发电|国企改革,,1.3272,1785770.9632,1673161.2067,6.4103,15.3217,20000316,20260331,0.287,20260331,-507438254.75
000967.SZ,000967,盈峰环境,主板,浙江,环境保护,公用事业(A股),中证500成份股|智能电网|物联网|融资融券|智慧城市|固废处理|污水处理|新能源汽车|充电桩|机器人概念|核电|PPP概念|深股通|无人驾驶|特色小镇|华为概念|垃圾分类|储能|绿色电力|数据要素|算力租赁|回购增持再贷款概念|云计算,70.4292,2.1624,3872193.6339,3870403.7288,6.1534,11.9385,20000330,20260331,1.5373,20260331,-1425632181.1
000968.SZ,000968,蓝焰控股,主板,山西,石油开采,能源(A股),融资融券|新疆振兴|天然气|深股通|煤炭概念|俄乌冲突概念|国企改革,22.0118,1.1529,737237.0269,737237.0269,3.5068,7.8693,20000622,20260331,1.2094,20260331,138869255.29000002
000969.SZ,000969,安泰科技,主板,北京,小金属,原材料(A股),融资融券|稀土永磁|苹果概念|创投|海工装备|新能源汽车|一带一路|京津冀一体化|机器人概念|3D打印|小金属概念|5G|大飞机|核电|央企国企改革|碳纤维|深股通|军工|OLED|芯片概念|无线充电|燃料电池|小米概念|华为概念|氢能源|航空发动机|中芯国际概念|第三代半导体|MicroLED概念|比亚迪概念|国企改革|固态电池|核污染防治|可控核聚变|飞行汽车(eVTOL)|低空经济|商业航天|华为手机,67.4865,4.1849,2462417.4666,2440924.0976,5.4579,8.3955,20000529,20260331,1.4654,20260331,-491253150.42
000970.SZ,000970,中科三环,主板,北京,矿物制品,信息技术(A股),融资融券|稀土永磁|苹果概念|新能源汽车|机器人概念|小金属概念|深股通|中字头股票|人民币贬值受益|国企改革|2025年报预增,159.3568,2.2268,1455223.7503,1455223.7503,1.5238,2.0199,20000420,20260331,4.2352,20260331,-38584621.07
000972.SZ,000972,*ST中基,主板,新疆,食品,日常消费品(A股),新疆振兴|医疗器械概念|ST板块|乡村振兴|股权转让(并购重组)|农业种植|国企改革|维生素|西部大开发,,425.2716,276119.5213,276119.5213,2.0138,3.1289,20000926,20260331,0.7244,20260331,-9429255.059999999
000973.SZ,000973,佛塑科技,主板,广东,塑料,原材料(A股),融资融券|特高压|粤港澳大湾区|证金持股|深股通|锂电池概念|航运概念|OLED|股权转让(并购重组)|宁德时代概念|比亚迪概念|国企改革|固态电池|AI眼镜|2026一季报预增,340.8887,4.0241,3682438.6755,1449199.9102,5.5202,7.5359,20000525,20260331,1.3853,20260331,-595554115.64
000975.SZ,000975,山金国际,主板,内蒙,黄金,原材料(A股),沪深300样本股|融资融券|黄金概念|小金属概念|深股通|金属锌|金属铅|国企改革|西部大开发|回购增持再贷款概念|2026一季报预增,23.67,4.7508,7033902.1051,6401453.0732,2.0752,3.1969,20000608,20260331,2.9128,20260331,1994522412.0300002
000977.SZ,000977,浪潮信息,主板,山东,IT设备,信息技术(A股),沪深300样本股|融资融券|智慧城市|水利|车联网(车路协同)|深股通|人工智能|无人驾驶|腾讯概念|百度概念|国产操作系统|数据中心|抖音概念(字节概念)|元宇宙|东数西算(算力)|国资云|信创|AIGC概念|国企改革|液冷服务器|英伟达概念|算力租赁|回购增持再贷款概念|DeepSeek概念|云计算|中国AI 50,40.959,4.443,9882847.8882,9871778.0409,4.2652,6.3235,20000608,20260331,1.4471,20260331,-7799283306.179999
000978.SZ,000978,桂林旅游,主板,广西,旅游景点,非日常生活消费品(A股),文化传媒概念|旅游概念|腾讯概念|虚拟数字人|国企改革|低空经济|西部大开发|DeepSeek概念,278.3465,2.8668,307093.28,307086.884,3.3719,6.6784,20000518,20260331,0.8481,20260331,-35472723.5
000980.SZ,000980,众泰汽车,主板,浙江,汽车配件,非日常生活消费品(A股),融资融券|新能源汽车|一带一路|深股通|百度概念|中俄贸易概念,,436.4071,1427041.0101,1427027.7669,7.744,10.4595,20000616,20260331,0.5958,20260331,-53617022.94
000981.SZ,000981,山子高科,主板,甘肃,汽车配件,非日常生活消费品(A股),物联网|融资融券|高端装备|新能源汽车|汽车电子|阿里巴巴概念|深股通|无人驾驶|芯片概念|智能物流|华为汽车|汽车拆解概念|比亚迪概念|减速器|先进封装|西部大开发,37.8154,12.5159,3879018.7045,3691182.1641,3.5427,5.165,20000622,20260331,0.7282,20260331,-54210911.66
000983.SZ,000983,山西焦煤,主板,山西,煤炭开采,能源(A股),沪深300样本股|融资融券|煤化工概念|小金属概念|深股通|煤炭概念|国企改革|人形机器人,31.0148,1.0061,3724178.2947,3724155.4495,1.508,3.5303,20000726,20260331,0.7581,20260331,-304190287.78
000985.SZ,000985,大庆华科,主板,黑龙江,化工原料,原材料(A股),央企国企改革|黑龙江自贸区|国企改革,305.162,3.7036,226609.846,226609.846,1.6396,4.4921,20000726,20260331,4.436,20260331,43607243.57
000987.SZ,000987,越秀资本,主板,广东,多元金融,金融(A股),中证500成份股|融资融券|创投|粤港澳大湾区|期货概念|参股券商|风电|深股通|乡村振兴|化债概念(AMC概念)|独角兽概念|绿色电力|国企改革|2025年报预增|2026一季报预增,11.7182,1.2386,4124082.8838,4120969.2924,0.6255,2.3661,20000718,20260331,1.5122,20260331,3849306500.0699997
000988.SZ,000988,华工科技,主板,湖北,专用机械,信息技术(A股),物联网|融资融券|苹果概念|智慧城市|创投|高端装备|新能源汽车|充电桩|特斯拉概念|智能家居|机器人概念|3D打印|家用电器|汽车电子|5G|大飞机|卫星导航|基因测序|阿里巴巴概念|深股通|乡村振兴|农机|锂电池概念|量子科技|芯片概念|腾讯概念|工业互联网|独角兽概念|宁德时代概念|百度概念|华为概念|柔性屏(折叠屏)|数字孪生|氢能源|华为汽车|MiniLED|航空发动机|第三代半导体|储能|专精特新|工业母机|传感器|东数西算(算力)|PCB概念|MicroLED概念|比亚迪概念|F5G概念|汽车热管理|高压快充|钙钛矿电池|先进封装|国企改革|共封装光学(CPO)|6G概念|数据要素|存储芯片|新型工业化|智能座舱|长安汽车概念|铜缆高速连接|商业航天|回购增持再贷款概念|AI智能体,116.4386,14.653,17125722.1056,17116915.71,11.1053,13.7118,20000608,20260331,1.7453,20260331,-1357654143.07
000989.SZ,000989,九芝堂,主板,湖南,中成药,医疗保健(A股),医药电商|深股通|股权转让(并购重组)|细胞免疫治疗|毛发医疗|创新药|国企改革|高股息精选,31.1842,1.9218,694168.9717,562958.6937,1.2808,1.9125,20000628,20260331,2.4043,20260331,93477723.61
000990.SZ,000990,诚志股份,主板,江西,化工原料,原材料(A股),融资融券|煤化工概念|民营医院|深股通|OLED|燃料电池|小米概念|工业大麻|氢能源|人造肉|NMN概念|医美概念|碳中和|国企改革|POE胶膜|合成生物,,0.6677,1198224.2095,1198223.3221,2.7395,5.1303,20000706,20260331,1.7854,20260331,179701961.0
000993.SZ,000993,闽东电力,主板,福建,水力发电,公用事业(A股),智能电网|融资融券|污水处理|创投|互联网金融|风电|深股通|航运概念|参股银行|碳中和|绿色电力|海峡两岸|碳交易|国企改革,106.7161,2.4666,628309.3963,603333.6688,6.804,13.758,20000731,20260331,4.9311,20260331,-33041242.25
000995.SZ,000995,皇台酒业,主板,甘肃,白酒,日常消费品(A股),白酒概念|乡村振兴|农业种植|西部大开发,172.1166,14.7037,243048.96,243048.96,15.5559,24.1148,20000807,20260331,0.9673,20260331,-34485583.59
000997.SZ,000997,新大陆,主板,福建,IT设备,信息技术(A股),中证500成份股|物联网|移动支付|融资融券|智慧城市|食品安全|安防|互联网金融|阿里巴巴概念|福建自贸区|证金持股|深股通|乡村振兴|人工智能|蚂蚁集团概念|芯片概念|区块链|人脸识别|华为概念|数字乡村|ETC|数字货币|鸿蒙概念|海峡两岸|跨境支付(CIPS)|电子身份证|数字经济|华为鲲鹏|机器视觉|数据要素|多模态AI|AI智能体|DeepSeek概念|云计算|AI应用,24.6427,3.305,2491207.773,2477293.4379,5.456,7.8684,20000807,20260331,1.8319,20260331,-601727399.1899999
000998.SZ,000998,隆平高科,主板,湖南,种植业,日常消费品(A股),融资融券|生态农业|基因测序|深股通|乡村振兴|玉米|农业种植|转基因|鸿蒙概念|俄乌冲突概念|粮食概念|国企改革,74.6145,1.8263,1237275.2674,1106733.7488,0.7769,0.9405,20001211,20260331,1.0812,20260331,-897733234.28
000999.SZ,000999,华润三九,主板,深圳,中成药,医疗保健(A股),沪深300样本股|融资融券|禽流感|央企国企改革|医药电商|深股通|股权转让(并购重组)|流感|绿色电力|创新药|国企改革,11.7775,1.7333,4029071.4342,4025382.1813,0.5911,1.6098,20000309,20260331,2.031,20260331,819197141.32
002001.SZ,002001,新和成,主板,浙江,化学制药,医疗保健(A股),沪深300样本股|融资融券|氟化工概念|深股通|人民币贬值受益|青蒿素|合成生物|商业航天|维生素|回购增持再贷款概念,14.3534,2.7636,9708939.0871,9593446.8306,1.2714,2.6331,20040625,20260331,2.8185,20260331,1334465559.22
002181.SZ,002181,粤传媒,主板,广东,出版业,通讯业务(A股),融资融券|创投|文化传媒概念|互联网金融|旅游概念|粤港澳大湾区|足球概念|职业教育|体育产业|参股券商|深股通|人工智能|广东自贸区|独角兽概念|网红经济|虚拟数字人|智慧政务|数字经济|AIGC概念|国企改革|短剧游戏|IP经济(谷子经济)|AI应用,182.7117,3.9564,1682373.2941,1643944.2637,11.9516,36.6419,20071116,20260331,1.4209,20260331,-33445869.16
