ts_code,csname,extname,cname,index_code,index_name,list_date,exchange
159248.SZ,万家中证人工智能主题ETF,人工智能ETF万家,万家中证人工智能主题交易型开放式指数证券投资基金,930713.CSI,中证人工智能主题指数,20250724,SZ
159249.SZ,A500增强ETF工银,A500增强ETF工银,工银瑞信中证A500增强策略交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250702,SZ
159251.SZ,万家国证港股通科技ETF,港股通科技ETF万家,万家国证港股通科技交易型开放式指数证券投资基金,987008.SZ,国证港股通科技指数,20250724,SZ
159253.SZ,博时中证银行ETF,银行ETF博时,博时中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20251208,SZ
159255.SZ,易方达国证通用航空产业ETF,通用航空ETF易方达,易方达国证通用航空产业交易型开放式指数证券投资基金,980076.SZ,国证通用航空产业指数,20250804,SZ
159256.SZ,华夏创业板软件ETF,创业板软件ETF华夏,华夏创业板软件交易型开放式指数证券投资基金,399264.SZ,创业板软件指数,20250804,SZ
159257.SZ,汇添富国证通用航空产业ETF,航空ETF汇添富,汇添富国证通用航空产业交易型开放式指数证券投资基金,980076.SZ,国证通用航空产业指数,20250728,SZ
159258.SZ,南方中证机器人ETF,机器人ETF南方,南方中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250801,SZ
159259.SZ,易方达国证成长100ETF,成长ETF易方达,易方达国证成长100交易型开放式指数证券投资基金,980080.SZ,国证成长100指数,20250828,SZ
159260.SZ,博时证券公司ETF,证券ETF博时,博时中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20251104,SZ
159261.SZ,鹏华创业板新能源ETF,创业板新能源ETF鹏华,鹏华创业板新能源交易型开放式指数证券投资基金,399266.SZ,创业板新能源指数,20250707,SZ
159262.SZ,广发恒生港股通科技主题ETF,港股通科技ETF广发,广发恒生港股通科技主题交易型开放式指数证券投资基金,HSSCITI.HI,恒生港股通科技主题指数,20250707,SZ
159263.SZ,易方达国证价值100ETF,价值ETF易方达,易方达国证价值100交易型开放式指数证券投资基金,980081.SZ,国证价值100指数,20250708,SZ
159265.SZ,鹏华国证港股通消费主题ETF,港股消费ETF鹏华,鹏华国证港股通消费主题交易型开放式指数证券投资基金,987024.SZ,国证港股通消费主题指数,20250702,SZ
159266.SZ,港股央企红利ETF永赢,港股央企红利ETF永赢,永赢中证港股通央企红利交易型开放式指数证券投资基金,931233.CSI,中证港股通央企红利指数,20250801,SZ
159267.SZ,华安国证航天航空行业ETF,航天ETF华安,华安国证航天航空行业交易型开放式指数证券投资基金,CN5082.SZ,国证航天航空行业指数,20250801,SZ
159268.SZ,汇添富国证港股通消费主题ETF,港股通消费ETF汇添富,汇添富国证港股通消费主题交易型开放式指数证券投资基金,987024.SZ,国证港股通消费主题指数,20250721,SZ
159269.SZ,南方中证港股通科技ETF,港股通科技ETF南方,南方中证港股通科技交易型开放式指数证券投资基金,931573.CSI,中证港股通科技指数,20250710,SZ
159270.SZ,南方创业板中盘200ETF,创业板200ETF南方,南方创业板中盘200交易型开放式指数证券投资基金,399019.SZ,创业板中盘200指数,20250724,SZ
159271.SZ,鹏华恒生ETF,恒生ETF鹏华,鹏华恒生交易型开放式指数证券投资基金,HSI.HI,恒生指数,20250811,SZ
159272.SZ,富国国证机器人产业ETF,机器人ETF富国,富国国证机器人产业交易型开放式指数证券投资基金,980022.SZ,国证机器人产业指数,20250919,SZ
159273.SZ,汇添富中证沪港深云计算产业ETF,云计算ETF汇添富,汇添富中证沪港深云计算产业交易型开放式指数证券投资基金,931470.CSI,中证沪港深云计算产业指数,20250806,SZ
159275.SZ,华宝中证全指农牧渔ETF,农牧渔ETF华宝,华宝中证全指农牧渔交易型开放式指数证券投资基金,930910.CSI,中证全指农牧渔指数,20250929,SZ
159276.SZ,汇添富国证自由现金流ETF,现金流ETF汇添富,汇添富国证自由现金流交易型开放式指数证券投资基金,980092.SZ,国证自由现金流指数,20250728,SZ
159277.SZ,富国中证港股通高股息投资ETF,港股通红利ETF富国,富国中证港股通高股息投资交易型开放式指数证券投资基金,930914.CSI,中证港股通高股息投资指数,20250814,SZ
159278.SZ,鹏华国证机器人产业ETF,机器人ETF鹏华,鹏华国证机器人产业交易型开放式指数证券投资基金,980022.SZ,国证机器人产业指数,20250812,SZ
159279.SZ,华安创业板人工智能ETF,创业板人工智能ETF华安,华安创业板人工智能交易型开放式指数证券投资基金,970070.SZ,创业板人工智能指数,20250929,SZ
159280.SZ,汇添富国证港股通互联网ETF,港股通互联网ETF汇添富,汇添富国证港股通互联网交易型开放式指数证券投资基金,987022.SZ,国证港股通互联网指数,20250818,SZ
159281.SZ,天弘中证港股通央企红利ETF,港股央企红利ETF天弘,天弘中证港股通央企红利交易型开放式指数证券投资基金,931233.CSI,中证港股通央企红利指数,20250902,SZ
159283.SZ,南方中证通用航空主题ETF,通用航空ETF南方,南方中证通用航空主题交易型开放式指数证券投资基金,931855.CSI,中证通用航空主题指数,20250821,SZ
159285.SZ,华安国证港股通消费主题ETF,港股通消费ETF华安,华安国证港股通消费主题交易型开放式指数证券投资基金,987024.SZ,国证港股通消费主题指数,20251020,SZ
159286.SZ,鹏华国证港股通创新药ETF,港股通创新药ETF鹏华,鹏华国证港股通创新药交易型开放式指数证券投资基金,987018.SZ,国证港股通创新药指数,20250902,SZ
159287.SZ,博时创业板综合ETF,创业板综ETF博时,博时创业板综合交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20250827,SZ
159288.SZ,创业板综ETF银华,创业板综ETF银华,银华创业板综合交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20250926,SZ
159289.SZ,鹏华创业板综合ETF,创业板综指ETF鹏华,鹏华创业板综合交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20250915,SZ
159290.SZ,创业板综指增强ETF东财,创业板综指增强ETF东财,东财创业板综合增强策略交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20250917,SZ
159291.SZ,招商创业板综合增强策略ETF,创业板综增强ETF招商,招商创业板综合增强策略交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20250901,SZ
159292.SZ,华宝创业板综合增强策略ETF,创业板综增强ETF华宝,华宝创业板综合增强策略交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20250902,SZ
159293.SZ,建信创业板综合增强策略ETF,创业板综增强ETF建信,建信创业板综合增强策略交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20260113,SZ
159295.SZ,西部利得创业板综合ETF,创业综指ETF西部利得,西部利得创业板综合交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,20251104,SZ
159296.SZ,华宝中证A500红利低波动ETF,A500红利低波ETF华宝,华宝中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,20250904,SZ
159297.SZ,南方国证港股通创新药ETF,港股通创新药ETF南方,南方国证港股通创新药交易型开放式指数证券投资基金,987018.SZ,国证港股通创新药指数,20250922,SZ
159298.SZ,大成创业板50ETF,创业板50ETF大成,大成创业板50交易型开放式指数证券投资基金,399673.SZ,创业板50指数,20250908,SZ
159299.SZ,易方达中证金融科技主题ETF,金融科技ETF易方达,易方达中证金融科技主题交易型开放式指数证券投资基金,930986.CSI,中证金融科技主题指数,20250911,SZ
159300.SZ,富国沪深300ETF,沪深300ETF富国,富国沪深300交易型开放式指数证券投资基金,000300.SH,沪深300指数,20240605,SZ
159301.SZ,华夏中证全指公用事业ETF,公用事业ETF华夏,华夏中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,20240722,SZ
159302.SZ,港股高股息ETF,港股高股息ETF银华,银华中证港股通高股息投资交易型开放式指数证券投资基金,930914.CSI,中证港股通高股息投资指数,20240902,SZ
159303.SZ,大成恒生医疗保健ETF(QDII),恒生医疗ETF大成,大成恒生医疗保健交易型开放式指数证券投资基金(QDII),HSHCI.HI,恒生医疗保健指数,20240627,SZ
159305.SZ,广发国证新能源电池ETF,储能电池ETF广发,广发国证新能源电池交易型开放式指数证券投资基金,980027.SZ,国证新能源电池指数,20240927,SZ
159306.SZ,平安中证汽车零部件主题ETF,汽车零部件ETF平安,平安中证汽车零部件主题交易型开放式指数证券投资基金,931230.CSI,中证汽车零部件主题指数,20240514,SZ
159307.SZ,博时中证红利低波100ETF,红利低波100ETF博时,博时中证红利低波动100交易型开放式指数证券投资基金,930955.CSI,中证红利低波动100指数,20240425,SZ
159309.SZ,汇添富中证油气资源ETF,油气ETF汇添富,汇添富中证油气资源交易型开放式指数证券投资基金,931248.CSI,中证油气资源指数,20240618,SZ
159310.SZ,天弘中证芯片产业ETF,芯片ETF天弘,天弘中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20240430,SZ
159311.SZ,易方达中证数字经济主题ETF,数字经济ETF易方达,易方达中证数字经济主题交易型开放式指数证券投资基金,931582.CSI,中证数字经济主题指数,20250715,SZ
159312.SZ,广发恒指港股通ETF,恒指港股通ETF广发,广发恒指港股通交易型开放式指数证券投资基金,HSISC.HI,恒指港股通指数,20241108,SZ
159315.SZ,黄金股ETF工银,黄金股ETF工银,工银瑞信中证沪深港黄金产业股票交易型开放式指数证券投资基金,931238.CSI,中证沪深港黄金产业股票指数,20240614,SZ
159316.SZ,易方达恒生港股通创新药ETF,港股通创新药ETF易方达,易方达恒生港股通创新药交易型开放式指数证券投资基金,HSSCID.HI,恒生港股通创新药指数,20250326,SZ
159318.SZ,恒生港股通ETF,恒指港股通ETF银华,银华恒指港股通交易型开放式指数证券投资基金,HSISC.HI,恒指港股通指数,20240621,SZ
159320.SZ,广发恒生A股电网设备ETF,电网设备ETF广发,广发恒生A股电网设备交易型开放式指数证券投资基金,HSCAUPG.HI,恒生A股电网设备指数,20241224,SZ
159321.SZ,华安中证沪深港黄金产业股票ETF,黄金股ETF华安,华安中证沪深港黄金产业股票交易型开放式指数证券投资基金,931238.CSI,中证沪深港黄金产业股票指数,20240527,SZ
159322.SZ,平安中证沪深港黄金产业ETF,黄金股ETF平安,平安中证沪深港黄金产业股票交易型开放式指数证券投资基金,931238.CSI,中证沪深港黄金产业股票指数,20240614,SZ
159323.SZ,华夏中证港股通汽车产业主题ETF,港股通汽车ETF华夏,华夏中证港股通汽车产业主题交易型开放式指数证券投资基金,931239.CSI,中证港股通汽车产业主题指数,20250108,SZ
159325.SZ,南方中证半导体行业精选ETF,半导体ETF南方,南方中证半导体行业精选交易型开放式指数证券投资基金,932066.CSI,中证半导体行业精选指数,20241108,SZ
159326.SZ,华夏中证电网设备主题ETF,电网设备ETF华夏,华夏中证电网设备主题交易型开放式指数证券投资基金,931994.CSI,中证电网设备主题指数,20240909,SZ
159327.SZ,万家中证半导体材料设备主题ETF,半导体设备ETF万家,万家中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,20240805,SZ
159328.SZ,易方达中证家电龙头ETF,家电ETF易方达,易方达中证家电龙头交易型开放式指数证券投资基金,931021.CSI,中证家电龙头指数,20241115,SZ
159329.SZ,南方基金南方东英沙特阿拉伯ETF(QDII),沙特ETF南方,南方基金南方东英沙特阿拉伯交易型开放式指数证券投资基金(QDII),FISAULM.OTH,富时沙特阿拉伯指数,20240716,SZ
159330.SZ,沪深300ETF基金,沪深300ETF东财,东财沪深300交易型开放式指数证券投资基金,000300.SH,沪深300指数,20240819,SZ
159331.SZ,国泰中证港股通高股息投资ETF,红利港股ETF国泰,国泰中证港股通高股息投资交易型开放式指数证券投资基金,930914.CSI,中证港股通高股息投资指数,20240801,SZ
159332.SZ,富国中证中央企业红利ETF,央企红利ETF富国,富国中证中央企业红利交易型开放式指数证券投资基金,000825.CSI,中证中央企业红利指数,20240801,SZ
159333.SZ,万家中证港股通央企红利ETF,港股央企红利ETF万家,万家中证港股通央企红利交易型开放式指数证券投资基金,931233.CSI,中证港股通央企红利指数,20240903,SZ
159335.SZ,融通中证诚通央企科技创新ETF,央企科创ETF融通,融通中证诚通央企科技创新交易型开放式指数证券投资基金,932052.CSI,中证诚通央企科技创新指数,20240905,SZ
159336.SZ,融通中证诚通央企红利ETF,央企红利ETF融通,融通中证诚通央企红利交易型开放式指数证券投资基金,931132.CSI,中证诚通央企红利指数,20250212,SZ
159337.SZ,中证500ETF基金,中证500ETF东财,东财中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20240920,SZ
159338.SZ,国泰中证A500ETF,中证A500ETF国泰,国泰中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SZ
159339.SZ,A500ETF,A500ETF银华,银华中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SZ
159350.SZ,富国深证50ETF,深证50ETF富国,富国深证50交易型开放式指数证券投资基金,399850.SZ,深证50指数,20231211,SZ
159351.SZ,嘉实中证A500ETF,A500ETF嘉实,嘉实中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SZ
159352.SZ,南方中证A500ETF,A500ETF南方,南方中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SZ
159353.SZ,景顺长城中证A500ETF,中证A500ETF景顺,景顺长城中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241015,SZ
159355.SZ,华宝中证800红利低波动ETF,800红利低波ETF华宝,华宝中证800红利低波动交易型开放式指数证券投资基金,931848.CSI,中证800红利低波动指数,20241203,SZ
159356.SZ,万家中证A500ETF,A500ETF万家,万家中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241206,SZ
159357.SZ,博时中证A500ETF,A500ETF博时,博时中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20241128,SZ
